,review_id,business_id,text,stars,visitfuture,visits
150319,Ek8ilRjTF8ApGDEcTt6rVw,pj0vl4DIlDCChe80Df40Yw,"This is a must visit for my parents whenever they visit me in Vegas and I have started to go there quite a bit myself even though its quite a drive for me.  The food is authentic and tasty and they don't put their thumbs on the scale.  We always order a pound and a half of live shrimp and its often larger than other chinese restaurants' two pound orders.  The crab in salt and pepper is always exceptional.  I personally really enjoy the hong kong crispy noodles and the salt and pepper pork chops.  

Yeah, its not in a great area (near the swap meet), but its well worth the drive.  

Oh yeah, the prices are exceptional.  I have had some of the best chinese in the world and for the price, this is one of the best.",5,0,7
150320,VoObj9zi46v1FJ72ArVyug,pj0vl4DIlDCChe80Df40Yw,"For the most part, the food was ok, nothin really phenomenal, the name of the restaurant does say ""Express"", so expect some short cuts in the cuisine.

The prices seem to be in the average for the Chinese food industry here in Vegas.

They have a menu for a quick lunch plate or, you can dine in for Family style dining.

I don't want to judge to harshly but I know my 808 peoples from Hawaii may not like this Americanized version of chinese food.

So, here's what a group of us locals from the islands ordered:

Gau Gee [Potstickers] : umm, obviously it was the frozen brand you can find in the asian section of most grocery stores. Pan Fried.

Salt and Pepper Chicken Wings: definitely the rockstar of our meal - because there were 9 of us, we order 4 portions! :)

Orange Chicken : it was like eating Chicken tenders in Orange Sauce with Orange segments as garnish, very basic and simple presentation.

Mongolian Beef: This was good - definitely give this one a thumbs up.

Hong King Style Short Ribs: Skip this one - nothing like how it's supposed to be, instead you get a breaded version of pork spare ribs drowned in sweet and sour sauce.  Just order the regular sweet and sour pork and save yourself the trouble of having to bite into bones and cartilage.

Deep fried Chicken - Half Order : Just like its name. Needed ketchup...

Pan Fried Noodles [Beef & Seafood] - Both selections were pretty good.

Egg Drop Soup: Egg Drop Soup - 'Nuff Said :)

The waitstaff are friendly and pretty attentive, you do have to request the Chinese Hot mustard and chopsticks, our waiter was smiling and knew we weren't from the states, he stated only people not from the states order those items.

I gave 4 stars because the Family Dining experience was a nice laid back atmosphere, the food portions are adequate, and the look and feel of the restaurant was typical of its kind and clean.

However, I felt the food was pretty average - but for some dishes, not in a positive way.

I would definitely come back for the wings when I have wing cravings, but I think this is and will be, a onetime stop for my O'Hana and I.",4,1,5
150321,Biw86QZjn37a1DZmR_Sj0g,pj0vl4DIlDCChe80Df40Yw,"This little Mom & Pop spot is delicious and affordable. You can never go wrong with the salt & pepper pork chop or their salt & pepper shrimp. They used to have a short rib stew, but unfortunately, they no longer serve it.",4,1,4
150322,OFADMsbX_-2GdLL5JTPC0w,pj0vl4DIlDCChe80Df40Yw,I LOVE this place. My boyfriend introduced me to this hidden gem and I have become addicted to it! They serve the best wor wonton soup in town! The people are always nice and offer great service.,5,1,5
150323,gTNsm9LKGlb0DtfaZb_Q9Q,pj0vl4DIlDCChe80Df40Yw,"Since finding Food Express about 2 yrs ago, we have not been let down yet.  We have always ordered pick-up 'to-go' food from them.  Best reasonably priced Chinese food off the Strip, and after so far haven't found better!!",5,1,10
150324,esPTtgl1kEyP4dYrlYLN3w,pj0vl4DIlDCChe80Df40Yw,"The food was good with the exception of one item.   However much better than a Panda Express.   

Open late which was nice but the staff is not overly friendly.   Because I prefer all white meat,  I was disappointed the only item was the General Tsao menu item.   I ordered it and it was a deep fried half cut chicken.   No flavor and I had to pick the meat off the bones with two forks. 

Everything else we ordered was good.   Be aware they have an older man with a scowl on his face and others have commented that he's not friendly.   Although he was there,  fortunately we didn't have him as our waiter.",3,0,3
150325,gYywLW38qWGg9RCgE_6ugA,pj0vl4DIlDCChe80Df40Yw,"While the food is good,  my experience with the wait staff was extremely disappointing.  I was with a group of six so when the bill was brought to the table we added a 20% tip and divided by six.  We each contributed the appropriate amount in cash and triple checked for accuracy.  The busboy came and took the tray with the $168 in cash.  Shortly afterward our waiter returned to the table and slammed the tray down, accusing use of not leaving him a tip. His voice was was so loud patrons at surrounding tables turned to view the scene.  When we explained we had left him a substantial tip he all but called us liers.  No matter how we explained what we thought had happened,  the waiter refused to believe us and continued treating us rudely.  One member of our group was so embarrassed over the incident,  he left an additional $25.

Since the staff is mostly family, a customers explanation holds little valuevalue. 

I seriously doubt I or my friends will ever return.",1,0,9
150326,PSYr7WdOHn4SVGGY4CS35A,pj0vl4DIlDCChe80Df40Yw,"I went here from work to eat lunch. As you walk inside you can see all the tanks with lobster and crab and different kinds of fish on the menu. I wanted to get chow me in instead of rice and they wouldn't su substitute even for an additional fee I had to order an entire order of noodles if I wanted them. They waiter was rude and seemed to steer clear of us the whole time. The food was only decent. For their outrageous prices for such mediocre food, I'll probably not return.",3,1,3
150327,4EaiiPQW02Tu5Rqzj9_KCA,pj0vl4DIlDCChe80Df40Yw,"Updating to 5 Stars Revisited yesterday for my birthday. Perfect this time!!!!- 

1st Review
Only because I have had better Chinese in LA. The food was good, service was kind of slow today. Took 10 mins to get our Check. Also Orange Chicken was brought to our table sitting  for 15 mins with the Spring Rolls. Finally after 15 mins they brought us our Pork Rice, Beef and Broccoli. I will be going back hopefully next time it wont be as busy. Definitely the best Chinese in Vegas. Mos def check it at yall...lol",5,1,5
150328,32eogLlOEK7BtHZloVOYnw,pj0vl4DIlDCChe80Df40Yw,"No one has mentioned the crispy fried oysters, which are amazing. I love this place. Soups are big enough for four so take some home. My wife loves the honey walnut shrimp. Pretty much everything is good, but I always go in expecting to try something new, but I cannot get away from the enormous, moist, flavorful, crisp oysters served on a bed of lettuce with a dish of salt. Incredible. Another winner is the crispy duck, perfectly prepared. Since I am having the oysters I order the duck to take home for another meal. If someone or Yelp didn't tell you about this place you would pass it right by. Do yourself a favor. One of my favorite restaurants in the world.",5,0,6
150329,N4wdHG3ZLb7GwTa6blzlZA,pj0vl4DIlDCChe80Df40Yw,"Came here the other day and had Michael K order for me while I went to the ATM. While trying to order take out for us, the server was kind of rude to him for no apparent reason, so don't come here expecting good service or anything. Not that this place is nice either because it's tiny and literally a hole in the wall. I'm really glad we got our food to go instead of eating here!

The food was aight...been to Chinese places that give a lot bigger portions though, even if it's a lunch special. The Mongolian beef I got was mostly green onion and other veggie fillers and not much beef. The fried rice tasted almost like white rice with grease and veggies in it, but the spring roll was surprisingly good. Lunch specials run Monday through Fridays 11 am to 3 pm and range from $5.95 to 6.25 depending on what you order. It's a pretty good deal but I hope you like lots of veggies!

Not sure if I'll come back again, perhaps...definitely can see why it's not located on Spring Mountain because nobody would go",3,0,4
150330,W2IMqFu0dJSm2ocLHA_Azw,pj0vl4DIlDCChe80Df40Yw,I really used to love this place but I just went there and service and food sucked. First we sat down and asked for iced tea he brought us hot tea and said it's complimentary. Ok cool can I still have a iced tea. He said no so I laughed and said can I have some ice then and was told no agian.  Wth anyways I was just thinking well whatever at least I know the food is good so I order the honey walnut shrimp.  So it came out and it was a small portion for 12.95 and soggy.  Oh ya and had just tasted like it was tosed in mayo no honey. Well needless to say they lost my business.,2,1,8
150331,rIUL7ZQwPH7SEDW4QnNX-w,pj0vl4DIlDCChe80Df40Yw,"I found this place about 15+ years ago and always come back!   The food is fresh,  tasty and service is always great.",5,0,5
150332,ktwi_xZXVAMUy3MhnZ4bAQ,pj0vl4DIlDCChe80Df40Yw,"So, howe has this place been over the years? I have decided to come back here to try out some of my favorites.  Most of the food is still very, very good, and I highly recommend this place if you want authentic cantonese food.

A.  Steamed Flounder - Steamed fish is an essential add to any true cantonese meal and this flounder was enjoyable, with the right amount of fish sauce, cilantro and onions to give it a nice taste. Would have been AWESOME if the fish was fresh and not frozen. 

B.  Salt Pepper Pork Chops - Served with fried jalepenos.  I found this to be very good overall, not outstanding but good!

C.  Steamed Pork with Salted Fish - Ah, this is a real tasty dish and I also enjoyed this one

D.  Half Chicken with Green Onion and Ginger - Met my expectations. tender, on the bone meat that is very tasty in a natural way. No overpowering flavors at all.

E.  Beef with Bitter Melon - Mom used to serve this to me all the time and I hated it. I love it now and if a restaurant has this on the menu, you can be assured that it is an authentic place. Here it was very good.

F.  Pea Pod with Garlic - Yep, this is not your Bok Choy or Broccoli. this is Pea Pod sautéed in Garlic and it is kind of like Spinach. 

G.  Oyster Sauce Chinese Broccoli - Had to order this as the kids always love it. This is prepared the way my mom and grandmother prepared it all those years.

The food here is truly authentic, and so I cannot tell you or rate how their fried rice, chow mein, wonton soup, orange chicken or any other normal type of chinese food is. I went right for the down and dirty normal food I had growing up and was not disappointed.

Why the downgrade? 

1. No other Chinese people in the place other than the waiters.
2. Nearly empty for the longest time.
3. Did not automatically serve us the ""soup of the day"" which for some of you may look like dishwater but is actually a very light double boiled pork bone soup with bits of veggies in it that is the best. Real places always serve the soup as a free appetizer.
4.  Took away our soup bowls and only had plates and forks. Hello, if you are having the Half Chicken, the Steamed fish and the Beef with Bitter Melon, all these dishes have a sauce on them that the rice absorbs oh so well and you can only eat rice properly with a bowl and chopstick.... Why set us up with plate and fork. Must be what their normal clientele use? No respectable place makes you ask for the bowl and chopstick....
5.  Prices are a few dollars higher than i would imagine.

I do like this place and consider it a solid choice to go for the most authentic cantonese food.",4,1,6
150346,bwy0xt4vEmCIuORg62oL-A,MI0OfnmlfkUh2xPhT1lQSg,"Man there was a lot of food here! The wait staff was nice and prompt. It is a buffet, and there were all ages here from babys to grandparents, so family friendly I would say yes.. The food was pretty darn good for the price! I don't know if I will be a regular here (mainly cuz I don't care for small humans, they tend to be loud) But for the price the food was better than most fast food options out there and a good mix to choose from..",4,1,7
150347,t2WZhmFRjwVaiTxO-5OgPQ,MI0OfnmlfkUh2xPhT1lQSg,"Short: Pass on it, go to Krazy Buffet or any other place. Sub-average food, bad service, terrible atmosphere.

I dropped by here because I felt a little tired of the other asian buffets I visit, and it was in the neighborhood. $6.48 for lunch for one. I walked in and was sat down promptly, but that was about it for service other than plate pick up. Crappy decorations--a staple of low-scale asian buffets--but absolutely no music playing to drown out the coughing, children's cries and random conversation. It felt like I was eating in a run-down restaurant on the side of a highway.
Food was cooked at least.... It's the typical spread you'll see at any other buffet, just not as good. All sauces were watered down to the point that one tasted like all the others. I'd guess that half of the selection of ""hot"" food was previously frozen, and the other half showed that it wasn't made very well. Half of the buffet is made up of soups, the worse of deserts, fruit and a pretty bad ""Mongolian BBQ"" side-bar. I wasn't tempted to try the sushi--though I typically risk it.


Bottom line: If you've been to an asian buffet before, this place will disappoint you. It's one of the worse I've been to, and I see no reason why someone should go here when there's a dozen others that are better in this city.",2,1,8
150348,_wB-cXJ4hTOENBZtFrbLxg,MI0OfnmlfkUh2xPhT1lQSg,"So this is a cheap fast Chinese buffet but you get what you pay for! !

 Last couple of times I was on the toilet for days after I ate here never going again! !",1,1,8
150349,eFfpiD_G0inb-cl4b4xI6w,MI0OfnmlfkUh2xPhT1lQSg,"There was a lot of food, but it was absolutely rancid. The environment was hideous not to mention the ""clean"" dishes still had food on them! The servers hardly spoke English and where very rude. I wouldn't suggest this to my worst enemy. You're better off eating at the Burger King right next door.",1,1,3
150350,nCVoY_UYsH823jkjt0eVvA,MI0OfnmlfkUh2xPhT1lQSg,"Out here for a business trip, found this place around during lunch. Huge mistake! Never go there! The food was not good and to top it off my fry chicken was hairy! It had hair all over! No manager was available and the girl in charge did not care. She just said (in her Chinese accent) ""Oh that's normal, we get those from time to time cuz  we buy our chicken it comes like that."" What?! Not to mention she made me pay full price! I paid and left! Never again!",1,0,7
150351,hq25tTskX4Ep8tDAlJH1OA,MI0OfnmlfkUh2xPhT1lQSg,"All there is to say is really cheap price so don't expect too much people, it's great for the price I highly recommend",5,1,6
150352,ntTspRjYgxO3mK0Vca41pQ,MI0OfnmlfkUh2xPhT1lQSg,"Yes it's a cheap place, you get what you pay for and that also includes horrible customer service.",1,1,1
150353,GfwjjAbYwYN6gE6ZHU702w,MI0OfnmlfkUh2xPhT1lQSg,"I have been bugging a buddy to hit this place up for lunch for quite some time now. We wound up here after the wait at another spot was much too long. For less than seven bucks you can't go wrong. It is what it is. Low cost, mediocre food in enormous quantities is what you are anticipating, right?

There was literally no wait and we were seated immediately. That's about where three stars ends and two stars begins. There was no broccoli beef, but a small amount of broccoli chicken. They did offer both egg rolls and spring rolls with some of the hottest mustard I've ever had. The cheese wontons were surprisingly good, as were the BBQ pork skewers. Well, the one skewer that was left anyway. We never saw another skewer and were there close to an hour.

I wasn't expecting top shelf dining at a Chinese buffet.  However, I was expecting to eat as much as I wanted. How can you when they don't have any food out? It was as if they were getting ready to close and didn't want to put out more food. This was 12:30 in the afternoon. It's lunch time for crying out loud and we are hungry. 

The service was decent, as was the food we could actually get ahold of. I have to go with two stars for the simple fact that a buffet should have food or at least make an effort to fill it up when it runs empty. Save yourself the two dollars and drink water, as the price does not include a beverage. I will probably give it another shot and update the review if it warrants a different rating.",2,1,10
150354,LXv_6q6c9ffqQEihUC9Y_g,MI0OfnmlfkUh2xPhT1lQSg,"This restaurant reminds me of some of the typical buffet style Chop Suey houses we had in Honolulu back in 1980's. Though, the style of traditional Chinese menu items have change and become more Americanized since.

From the aroma as you walk in, the noise of all the restaurant patrons present, to the hustling servers, the atmosphere altogether is chaotic and amusing at the same time, and I like a little chaos.

The food encompasses many popular asian particulars and a wonderful selection of seafood fare. There is also a made to order stir fry chef for those who would like exclusive specialty dishes.

The dessert bar is simple maintaining a variety of ethnic pastries, cookies, fruit and jello molds.

For you soup lovers, there's a vareity of four options,  focusing on the more popular ones often typical in any American Chinese menu.

Good food, perfect for family or friends to gather and enjoy some easy ready chinese or American fare, definitely stop by.

If I was to recommend anything from the buffet line-here are my fave picks:

Char Sui Roasted Pork
Chicken Wings
Mongolian beef,
Pan fried pot stickers (Gyoza)

Take advantage of the stir fry specialties where the chefs will cook it on the spot!

Aloha - NJoy your Ono GrindZ!",5,1,10
150355,1YCY0sJa3vCEwkF0synKIQ,MI0OfnmlfkUh2xPhT1lQSg,"As is with most chinese buffet places, it was a zoo and rundown looking inside. The food was mediocre at best with a small sprinkling of highlights...but, not enough to mention. I can't or wouldn't recommend this place at all! I only gave 2 stars because my waitress was friendly, attentive and cute.",2,0,4
150356,JRJERxrhnZiCj2KV14x7yg,MI0OfnmlfkUh2xPhT1lQSg,The $6.49 linch lured is in...The chicken in the sweet and sour chicken was bad. As in not good for human consumption at this point. The coconut chicken although cheaper than the usual coconut shrimp was yummy. Fried rice was good. Egg rolls were beyond horrible & no duck sauce. Service was poor since we never got a refill until after we got our check and still had to ask for it. Nothing remarkable beyond the price.,2,1,9
150357,hNzoUj3fEe7J-v-wRbCiVw,MI0OfnmlfkUh2xPhT1lQSg,"Decent neighborhood Chinese buffet. Lunch is just over $6, dinner is just under $10. If you don't like the options here, Jumbo Buffet is just around the corner. If you really want seafood, shell out the extra $3 and drive another mile up to Buffet At Asia.

Standard Chinese options, four soups, limited sushi selection, and Mongolian grill available- several shrimp and crab dishes during dinner hours. Service actually exists here and will clear your table and refresh your drinks frequently. Hits the spot when you're craving takeout Chinese but can't decide what to order.",3,1,6
151759,HTLA1dfUd-1-Yz6YWcfd4g,V3S6RpKgYc5XCLjgI9JeeQ,Every time we come to Las Vegas we eat here and are never disappointed.  All food is great with great fresh seafood!,4,1,9
151760,5up4gkvijBHagIQ3QIgA8Q,V3S6RpKgYc5XCLjgI9JeeQ,"My family goes to this restaurant everytime we go to Las Vegas. It's not because it's amazing, it's just because my family avoids change like the plague. The wonton soup and fried tofu dish are consistently good and satisfying. The place is a little grungy but not too bad. All in all a pretty decent place for Chinese food. No complaints.",3,1,10
151761,WX0P5Y3pLNuH6y-vCxFs2A,V3S6RpKgYc5XCLjgI9JeeQ,"Great place for yummy cake noodle like hawaii makes. When I  crave for it we come up here and order the shrimp with snow peas. so far so good, been coming here for a few years now, never had a bad experience yet for a Chinese Restruant. Plus it is not crowded.",4,0,8
151762,ts_F5suPtVRCmoKoj8qjrw,V3S6RpKgYc5XCLjgI9JeeQ,"Been going here for a very long time (10+ years) - always my favorite for Chinese food. This time when I ordered the family dinner I noticed that the portions were quite a bit smaller than in the past.  The food was delicious as usual, however, instead of giving you a full serving on the large oval plates, they now use the smaller round dinner plates.  Kinda disappointed after going here for so many years. Found another restaurant on my side of town that is just as good and the portions are big, not sure if I'll go back to Diamond China anymore, too bad.",4,1,10
151763,dv8ij2VnLrkoFdl-xdkqog,V3S6RpKgYc5XCLjgI9JeeQ,"I love this restaurant, food is delicious. I love bringing fam here when they visit. Very delicious food",5,1,8
151764,KDkCkjJE7A0nGoT8JK_zvQ,V3S6RpKgYc5XCLjgI9JeeQ,"Diamond China earned back its fifth star after another fine dinner there.  This one consisted of crunchy Fried Shrimp, Wonton Soup with delectable filled wontons and a nice balance of ingredients, very well-prepared Pan-fried Dumplings with numerous dipping sauces, and Beef & Snow Peas with lean beef and very tender and tasty pea pods.  I also consumed a Seafood Hot Pot all by myself that was bubbling with broth and steam amid well-cooked vegetables and some of the best edible representatives from the sea, including luscious scallops.  And, Kung Pao Shrimp contained just the right amount of spice  to provide an authoritative kick but not overpower the flavor of the featured crustacean.

All dishes consumed this night were excellent!",5,1,7
151765,q2Db7e-_9csrCWYcMXW2vQ,V3S6RpKgYc5XCLjgI9JeeQ,"I have been coming to this restaurant with my family as a child. This place never changes. The food is always good and fresh. Sometimes, the chinese lady tries to hustle you into buying some crab and lobster but dont give in. We did once and it wasnt the best. Apparently, my family and I order the ""what non chinese people order at a restaurant"", according to my boyfriend. But if youre looking for some good chinese food I would definietly pay this place a visit!",5,1,8
151766,liGSTZxFJ0Td0H20EjK3NA,V3S6RpKgYc5XCLjgI9JeeQ,Glad we gave it another chance.  The only hawaii style Chinese food left in las vegas.  Been in vegas for 14 years and this restaurant is still here.  Love me some cake noodle and ginger chicken,4,1,4
151767,BhDSTZkuwGdDbuoIA-MOKQ,V3S6RpKgYc5XCLjgI9JeeQ,"Really enjoy the food there. Mongolian beef, sweet and sour chicken, roast pork lo mein. Excellent. As I said before, not fancy..but the food is good. Ordered egg rolls, waitress brought spring rolls- not what we wanted-but they were good! $20.00 minimum charge-fyi.",4,1,7
152049,9rRKHWVDLQxZLJHU9SvweQ,CHhYILNXTM3DIhmnpXlB3Q,"This was good Chinese food, not great. It says NY Style, and being from NY I'm not sure if that's an accurate claim, but it was still decent. The prices are relatively low and they do offer all-day specials that include fried rice and an eggroll, along with the main entree choice. I've tried the sesame and orange chicken and thought it was good, not like Chinatown in NYC but still worthy of a mention. The chicken is well cooked and seasoned. The fried rice is much better than what I'm used to. It's not all that greasy. The eggroll isn't special, but spring rolls are always the better option anyways. I would consider this to be one of the better Chinese food places I've been to. Not amazing but you get what you pay for.",3,0,8
152050,pgwPzaJ42-sglpN3U-oEFg,CHhYILNXTM3DIhmnpXlB3Q,"They have very good food.

Not greasy at all and the vegetable and meat are very fresh.

Excellent prices and very nice sized portions.

The may serve egg rolls you can buy at Sam's Club but for $1 each they are crispy and delicious.

They deliver and you get your food hot off the stove and delivered super fast.

I have not has a bad meal there yet.

Love the Moo Goo Gai Pan, Orange Chicken, Beef & Broccoli and more!

The hot and sour soup is sooo good!

Keep up the great work.

Thanks for another yummy dinner tonight!",5,0,10
152051,Sm0hKDRzXl3nHDSKzk3poQ,CHhYILNXTM3DIhmnpXlB3Q,"I really enjoyed Chopstix express. I randomly found them on Grub Hub and their very fair pricing got me enticed.

First off, I will digress. I learned a lot about Chinese food this weekend. Chopstix is noteworthy for serving ""east coast"" style chinese. I am from the midwest, so I was intrigued. Apparently ""east coast"" style chinese is more Americanized. Its more heavy sauce based/ deep fried based than your average ""west coast"" chinese. I definitely found out after eating at Chopstix that I love east coast chinese food haha. I had always wondered why chinese food in Vegas left me so unsatisfied, and its because they are so different on the two coasts! Who would have thunk?

Delivery was fast and the food was still hot. Everything we ordered was prepared very well and had lots of flavor. The thing we liked most was the value. We got enough food for 3 meals each for about $10 per person. This place is now one of my favorite for chinese in vegas.",4,1,10
152052,B-mwpv1K86kAYgFdee1ilA,CHhYILNXTM3DIhmnpXlB3Q,"Be advised , if the driver does not get the tip he thinks that he deserves (plus delivery ' fee ' )  , he will throw a fit in the hallway of your building. If you call to complain about it you will be told what the average tip is for your building and how you are ' too cheap'. Also if you put your tip on a credit card via their on line ordering and not on the slip in front of the driver , the drivers don't understand that  and think you are giving them nothing, and pitch an even bigger fit.  Dinner and a show! 

Thankfully the security guard in my building put a stop to it. 

So you tell me folks, is expecting a $10 tip on a $20 food order ( including $2 ' delivery fee ' )  the norm? 50%?",1,0,8
152053,GxqpzZ_tdPvGelPVl9KUFg,CHhYILNXTM3DIhmnpXlB3Q,"Good Chinese food at good price. Only argument i have is they chop their rice instead of leaving whole grain. The dishes could be spicier, and, extra sweet and sour sauce when asked for should be given to customers. Chicken, pork, beef very easy to chew and eat, and good-tasting. I've yet to encounter any spoiled cabbage or other foods. Good, friendly delivery person. Fast food always! Easy ordering online as well. I enjoy it.",3,1,5
152054,myEpnPftunr2-AvlEMRl9Q,CHhYILNXTM3DIhmnpXlB3Q,"This place was a disappointment. I was totally looking forward to getting some Chinese food the day I ate here. I did a delivery order, and the person who took my order was so very rude. Our food did arrive hot but I don't know about fresh. The food was so bad I didn't even finish it.",3,1,3
152055,7_oihHIMQ62o-HwnROXTMw,CHhYILNXTM3DIhmnpXlB3Q,"I made the mistake of ordering from this place twice! I guess thinking it might have gotten better the second time around. I was very wrong!!! The food is extremely over-priced and completely tasteless!!! I will NEVER eat there again! I was also told that I could not get a side of teriyaki sauce, even though I ordered a chicken teriyaki bowl and a beef bowl. Thankfully I didn't get extra sauce, it was disgusting on the chicken and beef bowl.",2,1,3
152056,9qgAHqndLyfkj8SD5DSEjg,CHhYILNXTM3DIhmnpXlB3Q,"Honey walnut shrimp. I was craving some yesterday, so despite the negative reviews on here, I decided to stop by for lunch. Honey walnut shrimp is $11.95 and comes with a generous amount of shrimp and a side of white rice. The food took about 10 minutes so I know they made it fresh. I really enjoyed my food and I have nothing negative to say about this particular visit.",3,0,10
152578,0PF3YH_wCLvycJupwczZlg,Tigw_9LXyHL63Eu3XAXwRw,"The food is not taste good and the price is higher than other Chinese restaurants. When finished, they add the tips by themselves. This is really rude.",1,0,10
152579,_XAu9UhS8dr0mncr4JkBcg,Tigw_9LXyHL63Eu3XAXwRw,"Richard Pro returns with a fresh review after 6 years of being MIA from this location.

As mentioned in my previous review, this place used to be SWAMPED. When I finally returned, it was virtually empty. Unable to resist sampling their changes, I proudly present my updated 1-star review.

I ordered what they used to be famous for: xiao long bao. It came out lukewarm as though it was microwaved. There was no soup in the dumpling, and the meat was very tough. One of the worst xiao long bao's I've ever had, to be quite frank.

Next on my list was the salty rice roll. This was excellent, and I give them full marks for this. However, it's such a banal dish that it's really child's play.

Finally I had the spicy chilled cucumbers. This was absolutely awful. When prepared properly, the spicy sauce is hot and addicting and delicious. When made incorrectly, however, it's just like mixing a cold vegetable with tons of hot sauce. It won't taste good.

1 star.",1,0,9
152580,AwapVAQ7dzp8E0kDiWhPTA,Tigw_9LXyHL63Eu3XAXwRw,This the the most expensive Chinese breakfast restaurant. We have 4 people and we spend about $70 dollars. I was shocked when I see the check. We only ordered about 5 small things including milk and Chinese donuts and the Chinese small steam dumplings which they are already dried inside without any juices and so tasteless.,1,1,7
152581,SLtzn9FTxVYR25WoHp3joQ,Tigw_9LXyHL63Eu3XAXwRw,"Guess I'm not the only customer who was taken advantage of with the tips. Had lunch with a family member. Food was so so. When we left I wrote an appropriate tip amount (16%). The following when I went to check my credit card balance, the waitress CHANGED my tip to $10.00 when I spent less than $20.00. Ridiculous! This is probably why they are losing customers.",1,1,2
152582,jO3SnB2PhmaTccG8CE5fBw,Tigw_9LXyHL63Eu3XAXwRw,"The CHINESE Broccoli... Divine 

The shrimp fried rice. Stale and not fried, more like tossed over a dead flame.
The only thing in this concoction fried were the scrambled eggs. even the shrimp were tired and limp.

And the prices are NOT worth coming back or ever letting the emperor know you were in his presence.

DEFINITELY AVOID at All costs. LITERALLY",1,1,6
152583,0dwaXkuUobwtwvKc79jRww,Tigw_9LXyHL63Eu3XAXwRw,"Ordered over 10 items on both the breakfast menu and the Szechuan menu. First of all, their steam buns were ready-made and re-steamed when we ordered, so taste like shui Mai.... Omg and everything comes afterwards are either too salty or tasteless.

OMG this is one of the worst Chinese food I've ever has in my life.",1,0,1
152584,cvouIM5yLDwrY_CQD8pe2g,Tigw_9LXyHL63Eu3XAXwRw,"I like to come here with my mom every once in awhile for breakfast, before she has to go to work. 

The food is great (except sometimes its hit and miss). We always order the soybean milk, chinese fried donut (don't know what they are called), pork sung, fried donut wrapped in sticky rice, scallion pancake and sometimes my mom order others items but those are the basic we always get.

The service is eh but I don't usually expect good service in Chinatown anyways. lol.",4,1,9
152585,EstgYLki17MYkJEawvJXDg,Tigw_9LXyHL63Eu3XAXwRw,Omg!  I just had the worst shanghai steam dumpling and the preserve pork is too salty. I failed to run a yelp review prior to going in.,1,0,3
152586,9-j3tG-YHOnBaOT-KGCx0g,Tigw_9LXyHL63Eu3XAXwRw,"This place is getting worse every time I come here. They now started adding in gratuity even though there is a party of 2. They add it too even if your order is take out. Total fucking bullshit. 

The service is horrible. The girl working there looks like a fucking bitch who doesn't seem to want to be there so I wasn't happy that I had to pay a higher gratuity then what I would have given.

Be warned!

Update: My mom called later to complain (same lady that took care of us and added in the gratuity)....and the lady said, next time let me know that you are local and I will not add in gratuity...uhhh what?!? I didn't realize tipping was ""required"" now. You should be lucky if you get tipped for such horrible attitude/service!",1,0,5
152587,#NAME?,Tigw_9LXyHL63Eu3XAXwRw,"This is one of the few times where Yelp reviews have let me down... because I LOVED the food here. I came here reluctantly because of the low rating, but my Aunt really wanted to eat some Szechuan cuisine while we were in Las Vegas. But maybe my low expectations were a good thing, because I was pleasantly surprised at how good the food was.

Here's the breakdown!

*Food:
-Pork intestine in clay pot: SO yummy!! This was flavored with a sour and spicy sauce, it was really delicious and the intestine was cooked perfectly. It didn't taste too pungent and it had the right amount of softness. 

-Sizzling rice dish: Delicious. The sauce was sweet and savory, and I loved how it complimented the texture of the crispy rice. One of my favorites from what we ordered.

-Eggplant with garlic sauce: Cooked to perfection! It had the right amount of spice and sweetness and the eggplant was soft with a bit of crisp on the skin.

-Szechuan beef: This was okay. You get A LOT of beef, but it was just all spice and salt and lacked that extra pinch of flavor to take it to the next level.

*Service: It was a little slow because there was only one waiter for the whole restaurant. He was pretty nice and accommodating when he was serving us, but we had to flag him down sometimes. 

*Price: Pretty cheap. Around $10-12 for each dish, which is not bad for dinner.

*Ambiance: The restaurant is pretty spacious, however, some of my dishes weren't very clean prior to eating and I had to switch them out. But that's pretty typical of most Chinese restaurants, so it wasn't a big deal. 

So this is one of the few times where I'm just going to have to disagree with the majority on Yelp. The food is great here and they know how to cook most Szechuan dishes just right. 

*They also offer free wifi inside!!! What Chinese restaurant does that? MAJOR plus!!",4,1,10
152588,Wit1x8kzkZKezwtNWrkvQA,Tigw_9LXyHL63Eu3XAXwRw,"Ive been coming here for years. Its right in the Chinatown district. The food quality is very high & very good. You consistently get the same quality every time you come here. If you decide to eat in, the restaurant is cozy with ample table room and is a very quiet setting. Service, however is hit or miss.",3,0,5
152589,FmoA58ZE7cBb5WpBEb4iHA,Tigw_9LXyHL63Eu3XAXwRw,"Unfortunately the service here has dropped off in the past few years. Every family trip (about once annually now) we would come down to Chinatown to grab some good eats. In the past this restaurant was bustling full of people, service was quick, and portion/food was great.

Seems the prices haven't changed too much but the food quality, portions, and slow service (with noone else in the restaurant) have dropped off. Some of the plates were okay, but most were bland, over-salted, or had enough oil to make a soup out of.",2,1,5
152590,ZD4G0dWesqN_PQQeW8f9Fg,Tigw_9LXyHL63Eu3XAXwRw,"The only good thing here is the hot soy milk. But the soy milk was room temp today. Service wasn't so great. Waitress sorta kept ignoring us. The plates and utensils were dirty. Again, try to come here for breakfast only for the soy milk.",2,0,5
